job_id,job_title,company,location,experience_level,job_description,date_posted
717,Data Engineer,BluePeak Consulting,Delhi NCR,Entry,"We are looking for a Data Engineer to join our team in Delhi NCR. The ideal candidate has hands-on experience with python programming, NLP, ML models, Deep Learning, Tableau. You will work closely with cross-functional teams to deliver insights.",2026-05-27
1917,AI Research Engineer,Alpha Analytics,Bengaluru,SENIOR,"Alpha Analytics is hiring a AI Research Engineer (Senior level) based in Bengaluru. Required skills: Advanced Excel, Deep Learning. Prior experience with analytics platforms is a plus.",2026-03-30
4332,Data Science Manager,Nimbus Data,MUMBAI,Senior,"Join Nimbus Data as a Data Science Manager! We need someone comfortable with proficiency in Python, AWS, Natural Language Processing, T-SQL, Generative AI to help us build data-driven products.",2026-03-13
4365,AI Engineer,Northstar Tech,Hyderabad,Entry,"Join Northstar Tech as a AI Engineer! We need someone comfortable with Python, AWS to help us build data-driven products.",2026-05-11
1365,Data Engineer,,Delhi NCR,LEAD,"Join Nimbus Data as a Data Engineer! We need someone comfortable with deep neural networks, Tableau dashboards to help us build data-driven products.",2026-06-24
4550,Data Science Manager,Clarity Systems,Chennai,lead,"Join Clarity Systems as a Data Science Manager! We need someone comfortable with NLP, T-SQL, Advanced Excel, ML models to help us build data-driven products.",2026-03-27
3802,NLP Engineer,BrightPath AI,Delhi NCR,ENTRY,"Exciting opportunity for a NLP Engineer at BrightPath AI, Delhi NCR. Must have strong knowledge of Excel, Power BI, Machine Learning and a passion for solving business problems.",2026-06-20
3978,BI Developer,Quantify Labs,Bengaluru,MID,"BI Developer role open at Quantify Labs. Key requirements include proficiency in Python, PowerBI, AWS. This is a Mid level position, Bengaluru based.",2026-04-17
2683,Data Scientist,BrightPath AI,Remote,lead,"BrightPath AI is hiring a Data Scientist (Lead level) based in Remote. Required skills: SQL, MS Excel, Power BI. Prior experience with analytics platforms is a plus.",2026-02-05
637,AI Engineer,Clarity Systems,  Delhi NCR  ,senior,"Clarity Systems is hiring a AI Engineer (Senior level) based in Delhi NCR. Required skills: Large Language Models, Machine Learning, Python, SQL, Power BI dashboards, NLP. Prior experience with analytics platforms is a plus.",2026-01-08
431,AI Engineer,Northstar Tech,New York,  Lead  ,"AI Engineer role open at Northstar Tech. Key requirements include LLMs, machine-learning, Power BI dashboards, Python. This is a Lead level position, New York based.",2026-05-26
721,AI Engineer,Vertex Insights,PUNE,SENIOR,"We are looking for a AI Engineer to join our team in Pune. The ideal candidate has hands-on experience with Power BI dashboards, python programming, ML models, AWS, NLP. You will work closely with cross-functional teams to deliver insights.",2026-06-26
796,Data Engineer,Clarity Systems,New York,MID,"Clarity Systems is hiring a Data Engineer (Mid level) based in New York. Required skills: T-SQL, PowerBI, Tableau dashboards. Prior experience with analytics platforms is a plus.",2026-07-06
3984,Data Scientist,Nimbus Data,Remote,Mid,"We are looking for a Data Scientist to join our team in Remote. The ideal candidate has hands-on experience with GenAI, Power BI dashboards, Deep Learning, advanced SQL. You will work closely with cross-functional teams to deliver insights.",2026-01-16
1679,AI Research Engineer,Vertex Insights,Singapore,entry,"Join Vertex Insights as a AI Research Engineer! We need someone comfortable with Deep Learning, Tableau, python programming, Amazon Web Services, Power BI dashboards to help us build data-driven products.",2026-02-04
2229,BI Developer,Nimbus Data,Remote,Entry,"BI Developer role open at Nimbus Data. Key requirements include Power BI dashboards, AWS, Large Language Models, Python, NLP, Excel. This is a Entry level position, Remote based.",2026-07-14
150,NLP Engineer,BrightPath AI,Delhi NCR,Lead,"Join BrightPath AI as a NLP Engineer! We need someone comfortable with Advanced Excel, T-SQL, Natural Language Processing to help us build data-driven products.",2026-07-19
268,Analytics Consultant,Skyline Solutions,chennai,  Lead  ,"Analytics Consultant role open at Skyline Solutions. Key requirements include python programming, Power BI dashboards, Machine Learning, deep neural networks, Amazon Web Services, T-SQL. This is a Lead level position, Chennai based.",2026-02-14
4821,Analytics Consultant,Clarity Systems,Singapore,Senior,"Analytics Consultant role open at Clarity Systems. Key requirements include proficiency in Python, AWS, NLP, PowerBI. This is a Senior level position, Singapore based.",2026-01-24
3687,Data Science Manager,Clarity Systems,Singapore,Mid,"We are looking for a Data Science Manager to join our team in Singapore. The ideal candidate has hands-on experience with Natural Language Processing, Generative AI. You will work closely with cross-functional teams to deliver insights.",2026-01-04
3123,Data Scientist,Northstar Tech,Mumbai,senior,"Data Scientist role open at Northstar Tech. Key requirements include T-SQL, machine-learning. This is a Senior level position, Mumbai based.",2026-06-30
2307,Data Analyst,Alpha Analytics,remote,Entry,"Exciting opportunity for a Data Analyst at Alpha Analytics, Remote. Must have strong knowledge of Deep Learning, T-SQL, PowerBI, proficiency in Python, Generative AI, ML models and a passion for solving business problems.",2026-03-13
4551,Data Scientist,Quantify Labs,chennai,Lead,"Data Scientist role open at Quantify Labs. Key requirements include Excel, Machine Learning, Power BI. This is a Lead level position, Chennai based.",2026-06-18
1211,Machine Learning Engineer,Skyline Solutions,REMOTE,Lead,"Exciting opportunity for a Machine Learning Engineer at Skyline Solutions, Remote. Must have strong knowledge of Advanced Excel, Generative AI and a passion for solving business problems.",2026-03-17
100,Business Intelligence Analyst,Skyline Solutions,Pune,ENTRY,"Join Skyline Solutions as a Business Intelligence Analyst! We need someone comfortable with Advanced Excel, machine-learning, SQL queries, Power BI dashboards, Natural Language Processing to help us build data-driven products.",2026-04-27
4187,Data Science Manager,BluePeak Consulting,LONDON,Lead,"Data Science Manager role open at BluePeak Consulting. Key requirements include Machine Learning, T-SQL, Power BI. This is a Lead level position, London based.",2026-05-09
4287,AI Research Engineer,Nimbus Data,Pune,Mid,"Nimbus Data is hiring a AI Research Engineer (Mid level) based in Pune. Required skills: Tableau, advanced SQL, Power BI. Prior experience with analytics platforms is a plus.",2026-01-09
280,Power BI Developer,Clarity Systems,NEW YORK,mid,"Exciting opportunity for a Power BI Developer at Clarity Systems, New York. Must have strong knowledge of Amazon Web Services, Natural Language Processing, PowerBI, Large Language Models, Python, Tableau and a passion for solving business problems.",2026-05-12
4673,Data Analyst,,Bengaluru,Mid,"Data Analyst role open at Vertex Insights. Key requirements include Large Language Models, ML models, Advanced Excel, T-SQL, Amazon Web Services. This is a Mid level position, Bengaluru based.",2026-04-03
620,Data Analyst,Clarity Systems,new york,entry,"We are looking for a Data Analyst to join our team in New York. The ideal candidate has hands-on experience with LLMs, Advanced Excel, SQL queries, deep neural networks, Tableau, machine-learning. You will work closely with cross-functional teams to deliver insights.",2026-04-04
4094,NLP Engineer,Skyline Solutions,Delhi NCR,mid,"Exciting opportunity for a NLP Engineer at Skyline Solutions, Delhi NCR. Must have strong knowledge of proficiency in Python, Natural Language Processing and a passion for solving business problems.",2026-03-26
2800,Data Science Manager,Northstar Tech,Pune,Senior,"Exciting opportunity for a Data Science Manager at Northstar Tech, Pune. Must have strong knowledge of ML models, Amazon Web Services, Generative AI, Excel, T-SQL, proficiency in Python and a passion for solving business problems.",2026-03-14
3567,AI Research Engineer,DataForge,  Chennai  ,Mid,"Exciting opportunity for a AI Research Engineer at DataForge, Chennai. Must have strong knowledge of python programming, PowerBI, advanced SQL and a passion for solving business problems.",2026-06-26
513,Data Scientist,Alpha Analytics,Singapore,Lead,"Alpha Analytics is hiring a Data Scientist (Lead level) based in Singapore. Required skills: proficiency in Python, Power BI dashboards, Natural Language Processing, Machine Learning, Advanced Excel. Prior experience with analytics platforms is a plus.",2026-06-05
4636,BI Developer,Alpha Analytics,Hyderabad,Mid,"Alpha Analytics is hiring a BI Developer (Mid level) based in Hyderabad. Required skills: Advanced Excel, Power BI, Natural Language Processing, T-SQL, Amazon Web Services, Deep Learning. Prior experience with analytics platforms is a plus.",2026-05-11
1313,Data Analyst,Nimbus Data,MUMBAI,Senior,"Exciting opportunity for a Data Analyst at Nimbus Data, Mumbai. Must have strong knowledge of Amazon Web Services, ML models, SQL queries, Power BI and a passion for solving business problems.",2026-02-04
3453,AI Engineer,BluePeak Consulting,Singapore,Lead,"We are looking for a AI Engineer to join our team in Singapore. The ideal candidate has hands-on experience with Power BI, LLMs, machine-learning, NLP. You will work closely with cross-functional teams to deliver insights.",2026-07-01
4826,AI Engineer,Nimbus Data,New York,senior,"We are looking for a AI Engineer to join our team in New York. The ideal candidate has hands-on experience with Power BI, NLP. You will work closely with cross-functional teams to deliver insights.",2026-04-08
4392,Analytics Consultant,Quantify Labs,Chennai,lead,"Analytics Consultant role open at Quantify Labs. Key requirements include NLP, AWS, python programming, Tableau dashboards, ML models, Deep Learning. This is a Lead level position, Chennai based.",2026-06-23
4496,Data Scientist,BluePeak Consulting,Singapore,Lead,"BluePeak Consulting is hiring a Data Scientist (Lead level) based in Singapore. Required skills: Amazon Web Services, T-SQL, Python, Tableau dashboards. Prior experience with analytics platforms is a plus.",2026-05-22
2557,Power BI Developer,BluePeak Consulting,Bengaluru,Entry,"BluePeak Consulting is hiring a Power BI Developer (Entry level) based in Bengaluru. Required skills: python programming, Power BI dashboards. Prior experience with analytics platforms is a plus.",2026-01-10
4328,Data Science Manager,DataForge,Hyderabad,  Lead  ,"We are looking for a Data Science Manager to join our team in Hyderabad. The ideal candidate has hands-on experience with Deep Learning, LLMs, Machine Learning, Amazon Web Services, Power BI, Tableau dashboards. You will work closely with cross-functional teams to deliver insights.",2026-05-25
3719,NLP Engineer,DataForge,Remote,Mid,"Exciting opportunity for a NLP Engineer at DataForge, Remote. Must have strong knowledge of ML models, T-SQL and a passion for solving business problems.",2026-03-19
988,AI Research Engineer,Clarity Systems,Delhi NCR,Mid,"Exciting opportunity for a AI Research Engineer at Clarity Systems, Delhi NCR. Must have strong knowledge of Python, ML models, LLMs, Power BI, MS Excel and a passion for solving business problems.",2026-02-09
3583,Machine Learning Engineer,Nimbus Data,Hyderabad,SENIOR,"Nimbus Data is hiring a Machine Learning Engineer (Senior level) based in Hyderabad. Required skills: ML models, Power BI dashboards, advanced SQL, Python. Prior experience with analytics platforms is a plus.",2026-05-26
